t_opt,N_max,p,ASN,P50,P90,P_accept,P_reject,P_undecided,mass_residual,status
100,1600,0.03,137.4854761027446,123,203,0.9999999999865131,1.348291400948325e-11,0.0,3.9968028886505635e-15,SUCCESS_EXACT
100,1600,0.05,239.62181791755117,216,394,0.9999999100331529,2.4594469044486504e-08,6.537236712173614e-08,1.099120794378905e-14,SUCCESS_EXACT
100,1600,0.07,608.7129357369316,516,1196,0.9668082160955679,6.26654587041128e-06,0.03318551735852823,3.341771304121721e-14,SUCCESS_EXACT
100,1600,0.08,1059.0745949678683,1139,1600,0.6542297593848168,7.261163010981654e-05,0.34569762898511597,4.263256414560601e-14,SUCCESS_EXACT
100,1600,0.09,1435.4638384333573,1600,1600,0.19583470718742255,0.0008206702402680997,0.8033446225723494,3.9968028886505635e-14,SUCCESS_EXACT
100,1600,0.1,1556.6076363072032,1600,1600,0.03118876758780422,0.010567203057079672,0.958244029355159,4.285460875053104e-14,SUCCESS_EXACT
100,1600,0.11,1512.7966162178109,1600,1600,0.004990325938429569,0.1059118090771936,0.8890978649843981,2.1316282072803006e-14,SUCCESS_EXACT
100,1600,0.12,1264.7493627068818,1600,1600,0.0010208336644056016,0.45580380541168963,0.5431753609239067,1.9984014443252818e-15,SUCCESS_EXACT
100,1600,0.13,873.4606131200031,812,1600,0.00024306546015835884,0.8475914334097888,0.15216550113005242,3.3306690738754696e-16,SUCCESS_EXACT
100,1600,0.15,388.8507419744001,339,708,1.733196352972556e-05,0.9993428775022151,0.0006397905342449888,1.021405182655144e-14,SUCCESS_EXACT
100,1600,0.2,134.88036139625265,121,222,4.183477952240468e-08,0.9999999581652276,9.321416052618503e-17,7.105427357601002e-15,SUCCESS_EXACT
100,1600,0.3,54.873710532024816,52,82,3.6270665248325124e-13,0.9999999999996355,0.0,1.7763568394002505e-15,SUCCESS_EXACT
100,3200,0.01,94.1426188806407,95,109,0.9999999999999992,7.332258154112532e-18,0.0,7.771561172376096e-16,SUCCESS_EXACT
100,3200,0.03,137.4854761027446,123,203,0.9999999999865131,1.348291400948325e-11,0.0,3.9968028886505635e-15,SUCCESS_EXACT
100,3200,0.05,239.62182272742754,216,394,0.9999999754055191,2.4594469044486504e-08,0.0,1.1879386363489175e-14,SUCCESS_EXACT
100,3200,0.07,619.7161630429381,516,1196,0.9997891475582112,6.266545873828084e-06,0.00020458589588029271,3.4638958368304884e-14,SUCCESS_EXACT
100,3200,0.08,1351.5383371650794,1139,2934,0.9240691614893392,7.26121927833002e-05,0.07585822631793249,5.5067062021407764e-14,SUCCESS_EXACT
100,3200,0.09,2600.1106141398172,3200,3200,0.34326839768331646,0.0008249201122880291,0.6559066822044676,7.194245199571014e-14,SUCCESS_EXACT
100,3200,0.1,3082.0773270171107,3200,3200,0.036939708717316964,0.013157805970500796,0.949902485312267,8.482103908136196e-14,SUCCESS_EXACT
100,3200,0.11,2848.3628255857743,3200,3200,0.005024146498723875,0.215104745894254,0.7798711076070632,4.107825191113079e-14,SUCCESS_EXACT
100,3200,0.12,1827.723187660748,1753,3200,0.0010208989059450173,0.7986840070655066,0.20029509402855275,4.440892098500626e-15,SUCCESS_EXACT
100,3200,0.13,952.7941250490012,812,1844,0.00024306551270996473,0.9928730391022317,0.006883895385055872,2.55351295663786e-15,SUCCESS_EXACT
100,3200,0.15,388.95174531733943,339,708,1.733196352972556e-05,0.9999826558346675,1.2201793422082003e-08,9.325873406851315e-15,SUCCESS_EXACT
100,3200,0.2,134.88036139625265,121,222,4.183477952240468e-08,0.9999999581652276,0.0,7.105427357601002e-15,SUCCESS_EXACT
100,3200,0.3,54.873710532024816,52,82,3.6270665248325124e-13,0.9999999999996355,0.0,1.7763568394002505e-15,SUCCESS_EXACT
200,200,0.01,122.90775360481553,120,146,0.9992131792646367,0.0,0.000786820735362237,1.1102230246251565e-15,SUCCESS_EXACT
200,200,0.03,164.33567124014274,171,200,0.7791903490428906,1.403537697657653e-14,0.2208096509570906,4.773959005888173e-15,SUCCESS_EXACT
200,200,0.05,191.61403722959707,200,200,0.254725772815407,3.387153926358974e-10,0.7452742268458693,8.326672684688674e-15,SUCCESS_EXACT
200,200,0.07,198.84495286641211,200,200,0.03955354431966834,3.91877014536736e-07,0.9604460638033063,1.0769163338864018e-14,SUCCESS_EXACT
200,200,0.08,199.62905214447363,200,200,0.012822895674952336,6.075778101020916e-06,0.9871710285469548,8.215650382226158e-15,SUCCESS_EXACT
200,200,0.09,199.88652791494957,200,200,0.0037678459725077025,6.1207766593366e-05,0.9961709462609045,5.551115123125783e-15,SUCCESS_EXACT
200,200,0.1,199.94913490638652,200,200,0.0010211385933750028,0.0004253297935617849,0.9985535316130691,5.995204332975845e-15,SUCCESS_EXACT
200,200,0.11,199.89593323662135,200,200,0.00025888119780780657,0.002148803001639261,0.9975923158005554,2.4424906541753444e-15,SUCCESS_EXACT
200,200,0.12,199.63844427973132,200,200,6.213056427521981e-05,0.008255129183828931,0.9916827402518965,6.661338147750939e-16,SUCCESS_EXACT
200,200,0.13,198.9091785583399,200,200,1.4262918023771129e-05,0.02504846732996062,0.9749372697520157,0.0,SUCCESS_EXACT
200,200,0.15,194.061327874467,200,200,6.823403685422611e-07,0.12863182250262323,0.8713674951570031,5.10702591327572e-15,SUCCESS_EXACT
200,200,0.2,148.25832599376542,151,200,2.7270385936829455e-10,0.7624116303640113,0.23758836936329403,9.103828801926284e-15,SUCCESS_EXACT
200,200,0.3,69.37519303418524,65,97,4.242604199954858e-17,0.99994407669131,5.592330868625832e-05,3.6637359812630166e-15,SUCCESS_EXACT
200,400,0.01,122.91928895629151,120,146,0.9999999999974074,0.0,2.5914776499663546e-12,1.1102230246251565e-15,SUCCESS_EXACT
200,400,0.03,173.2642122027539,171,234,0.9993234981612388,1.4035411064735712e-14,0.0006765018387422453,4.9960036108132044e-15,SUCCESS_EXACT
200,400,0.05,271.1305357165845,259,400,0.851477341994415,3.4736461563209535e-10,0.14852265765820843,1.199040866595169e-14,SUCCESS_EXACT
200,400,0.07,368.692459394917,400,400,0.2784084118016722,5.665947559801722e-07,0.7215910216035515,2.0317081350640365e-14,SUCCESS_EXACT
200,400,0.08,389.24033160892316,400,400,0.09951767466925918,1.2847262264285754e-05,0.9004694780684921,1.554312234475219e-14,SUCCESS_EXACT
200,400,0.09,396.94754722739884,400,400,0.027361124105345424,0.000196094664842658,0.9724427812298231,1.1102230246251565e-14,SUCCESS_EXACT
200,400,0.1,399.02686249738036,400,400,0.00611647926147272,0.0019249780490188321,0.9919585426895196,1.1102230246251565e-14,SUCCESS_EXACT
200,400,0.11,398.4214925397135,400,400,0.0011777595130639121,0.012144010903547227,0.9866782295833944,5.551115123125783e-15,SUCCESS_EXACT
200,400,0.12,394.20274316925367,400,400,0.00020690763863995685,0.05091856814372787,0.9488745242176333,1.1102230246251565e-15,SUCCESS_EXACT
200,400,0.13,382.8306057337333,400,400,3.4983971833939115e-05,0.14891724162083783,0.8510477744073284,2.220446049250313e-16,SUCCESS_EXACT
200,400,0.15,327.83978880996347,383,400,1.0388291235984184e-06,0.5352119034227973,0.4647870577480699,9.103828801926284e-15,SUCCESS_EXACT
200,400,0.2,160.99403741492972,151,249,2.8057219818508397e-10,0.9957590737822413,0.0042409259371953235,8.881784197001252e-15,SUCCESS_EXACT
200,400,0.3,69.37589299790233,65,97,4.242604199954858e-17,0.9999999999987023,1.2944632640603243e-12,3.3306690738754696e-15,SUCCESS_EXACT
200,800,0.01,122.91928895631638,120,146,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,SUCCESS_EXACT
200,800,0.03,173.28416191665767,171,234,0.9999999994927417,1.4035411064735712e-14,5.072391160352327e-10,5.218048215738236e-15,SUCCESS_EXACT
200,800,0.05,284.9959591425303,259,441,0.9982628524767859,3.4737232189768437e-10,0.0017371471758290354,1.2656542480726785e-14,SUCCESS_EXACT
200,800,0.07,562.9732457174146,572,800,0.7046299119833654,5.793022138729845e-07,0.2953695087143895,3.11972669919669e-14,SUCCESS_EXACT
200,800,0.08,704.9448700140083,800,800,0.3191060606379244,1.4865745123752502e-05,0.6808790736169809,2.90878432451791e-14,SUCCESS_EXACT
200,800,0.09,774.3577249045408,800,800,0.08433743246155694,0.000313824400688125,0.9153487431377766,2.1760371282653068e-14,SUCCESS_EXACT
200,800,0.1,793.3868943084383,800,800,0.014574772038241741,0.004684924102817532,0.9807403038589624,2.1760371282653068e-14,SUCCESS_EXACT
200,800,0.11,787.515483716998,800,800,0.0020025427125308034,0.03983933158509865,0.9581581257023812,1.0658141036401503e-14,SUCCESS_EXACT
200,800,0.12,748.8675333790005,800,800,0.000267056321970234,0.180507963824179,0.8192249798538527,1.9984014443252818e-15,SUCCESS_EXACT
200,800,0.13,659.9956747910436,800,800,3.860613580607761e-05,0.46245328636456096,0.537508107499633,0.0,SUCCESS_EXACT
200,800,0.15,415.5126594434576,383,733,1.047714297207268e-06,0.9294893245167596,0.07050962776893059,1.2656542480726785e-14,SUCCESS_EXACT
200,800,0.2,161.18487552565855,151,249,2.8057257056227924e-10,0.9999997374353693,2.622840662760308e-07,8.215650382226158e-15,SUCCESS_EXACT
200,800,0.3,69.37589299791793,65,97,4.242604199954858e-17,0.9999999999999964,0.0,3.552713678800501e-15,SUCCESS_EXACT
200,1600,0.01,122.91928895631638,120,146,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,SUCCESS_EXACT
200,1600,0.03,173.28416193010634,171,234,0.9999999999999807,1.4035411064735712e-14,0.0,5.329070518200751e-15,SUCCESS_EXACT
200,1600,0.05,285.13644084900346,259,441,0.9999999491233524,3.4737232189768437e-10,5.052926209805718e-08,1.3100631690576847e-14,SUCCESS_EXACT
200,1600,0.07,660.6353143260868,572,1205,0.9685557885482282,5.793680878205448e-07,0.03144363208364738,3.652633751016765e-14,SUCCESS_EXACT
200,1600,0.08,1104.2950168066682,1183,1600,0.6554492159366593,1.4986763664726326e-05,0.3445357972997214,4.529709940470639e-14,SUCCESS_EXACT
200,1600,0.09,1465.2022887255125,1600,1600,0.18539398577613958,0.0003561194573807407,0.8142498947665201,4.04121180963557e-14,SUCCESS_EXACT
200,1600,0.1,1572.5566593296355,1600,1600,0.0232662687988726,0.00805410578279993,0.9686796254183697,4.218847493575595e-14,SUCCESS_EXACT
200,1600,0.11,1529.7274530459656,1600,1600,0.0023012893955300217,0.10067068470237406,0.8970280259021176,2.1760371282653068e-14,SUCCESS_EXACT
200,1600,0.12,1292.2530433471588,1600,1600,0.000272793178977224,0.45518830633622287,0.5445389004848024,2.4424906541753444e-15,SUCCESS_EXACT
200,1600,0.13,909.9465104884251,853,1600,3.868053265288501e-05,0.850067601852,0.1498937176153474,2.220446049250313e-16,SUCCESS_EXACT
200,1600,0.15,427.9441579456994,383,733,1.04771887420712e-06,0.9994023605849384,0.0005965916961742747,1.3100631690576847e-14,SUCCESS_EXACT
200,1600,0.2,161.1848856260487,151,249,2.8057257056227924e-10,0.999999999719434,7.002837661157611e-17,6.661338147750939e-15,SUCCESS_EXACT
200,1600,0.3,69.37589299791793,65,97,4.242604199954858e-17,0.9999999999999964,0.0,3.552713678800501e-15,SUCCESS_EXACT
200,3200,0.01,122.91928895631638,120,146,0.9999999999999988,0.0,0.0,1.2212453270876722e-15,SUCCESS_EXACT
200,3200,0.03,173.28416193010634,171,234,0.9999999999999807,1.4035411064735712e-14,0.0,5.329070518200751e-15,SUCCESS_EXACT
200,3200,0.05,285.13644474922313,259,441,0.9999999996526137,3.4737232189768437e-10,0.0,1.3988810110276972e-14,SUCCESS_EXACT
200,3200,0.07,670.7306213003625,572,1205,0.999841975521694,5.793680924810889e-07,0.00015744511017536854,3.8191672047105385e-14,SUCCESS_EXACT
200,3200,0.08,1384.4516062050166,1183,2845,0.9320944944003585,1.4987512470664072e-05,0.06789051808722789,5.706546346573305e-14,SUCCESS_EXACT
200,3200,0.09,2630.109966837524,3200,3200,0.3530782778157887,0.00036164307399169274,0.6465600791102932,7.37188088351104e-14,SUCCESS_EXACT
200,3200,0.1,3112.9138263526806,3200,3200,0.03049338605789548,0.01124358518537534,0.9582630287568137,8.459899447643693e-14,SUCCESS_EXACT
200,3200,0.11,2866.5898160929173,3200,3200,0.0023463572195465405,0.2240617985834178,0.7735918441970762,4.04121180963557e-14,SUCCESS_EXACT
200,3200,0.12,1840.3728781031557,1750,3200,0.00027288229157672854,0.8129789467942397,0.18674817091418675,3.1086244689504383e-15,SUCCESS_EXACT
200,3200,0.13,985.1640324230119,853,1825,3.868060565070224e-05,0.994083220951707,0.005878098442640676,1.6653345369377348e-15,SUCCESS_EXACT
200,3200,0.15,428.0367587109657,383,733,1.04771887420712e-06,0.9999989436250132,8.656097204018152e-09,1.5432100042289676e-14,SUCCESS_EXACT
200,3200,0.2,161.1848856260487,151,249,2.8057257056227924e-10,0.999999999719434,0.0,6.661338147750939e-15,SUCCESS_EXACT
200,3200,0.3,69.37589299791793,65,97,4.242604199954858e-17,0.9999999999999964,0.0,3.552713678800501e-15,SUCCESS_EXACT
400,400,0.01,164.76560943832314,157,193,0.999999999875666,0.0,1.24332407969821e-10,1.5543122344752192e-15,SUCCESS_EXACT
400,400,0.03,225.59710215540503,217,288,0.9964523047191117,0.0,0.0035476952808815767,6.661338147750939e-15,SUCCESS_EXACT
400,400,0.05,326.0369620863976,335,400,0.7089189054256362,8.543796864848591e-13,0.2910810945734949,1.4432899320127035e-14,SUCCESS_EXACT
400,400,0.07,389.344657043569,400,400,0.14036259838339812,1.8066284901903565e-08,0.8596373835502955,2.142730437526552e-14,SUCCESS_EXACT
400,400,0.08,397.3056910835724,400,400,0.037439527626348695,9.778906663820229e-07,0.9625594944830008,1.5987211554602254e-14,SUCCESS_EXACT
400,400,0.09,399.4525571572913,400,400,0.007569211715331487,2.7590053133855482e-05,0.9924031982315453,1.0658141036401503e-14,SUCCESS_EXACT
400,400,0.1,399.8703242965248,400,400,0.0012187364154475184,0.00042226787758468075,0.9983589957069792,1.1324274851176597e-14,SUCCESS_EXACT
400,400,0.11,399.6685947236723,400,400,0.00016353789758265054,0.0037467542164582777,0.9960897078859647,5.773159728050814e-15,SUCCESS_EXACT
400,400,0.12,398.25791923736085,400,400,1.9082926319644143e-05,0.020699026549400642,0.9792818905242806,8.881784197001252e-16,SUCCESS_EXACT
400,400,0.13,393.37697707026183,400,400,2.0176940733106703e-06,0.07615527826826467,0.9238427040376622,2.220446049250313e-16,SUCCESS_EXACT
400,400,0.15,359.8102355668658,400,400,1.960199659867178e-08,0.38827467658732157,0.6117253038106719,9.992007221626409e-15,SUCCESS_EXACT
400,400,0.2,200.81075469620396,191,293,2.307389675998438e-13,0.9888349443095428,0.011165055690238726,1.2212453270876722e-14,SUCCESS_EXACT
400,400,0.3,90.35617656278134,88,123,0.0,0.9999999999874811,1.2514228716769496e-11,4.6629367034256575e-15,SUCCESS_EXACT
400,800,0.01,164.76560943952896,157,193,0.9999999999999983,0.0,0.0,1.6653345369377348e-15,SUCCESS_EXACT
400,800,0.03,225.70222285936435,217,288,0.9999999982985601,0.0,1.7014329501956827e-09,6.8833827526759706e-15,SUCCESS_EXACT
400,800,0.05,354.18489675170736,335,510,0.996751715225425,8.549747935045227e-13,0.0032482847737040185,1.5987211554602254e-14,SUCCESS_EXACT
400,800,0.07,632.1024197039169,682,800,0.625546433722797,2.065056724188283e-08,0.37445354562660105,3.47499806707674e-14,SUCCESS_EXACT
400,800,0.08,744.5551708777342,800,800,0.24047433667060086,1.5981022083484774e-06,0.7595240652272208,2.9976021664879227e-14,SUCCESS_EXACT
400,800,0.09,788.5330871920712,800,800,0.05064971527558182,7.878311458354475e-05,0.9492715016098561,2.1538326677728037e-14,SUCCESS_EXACT
400,800,0.1,797.9042844971292,800,800,0.00641278744754295,0.0019997066543742423,0.9915875058981048,2.19824158875781e-14,SUCCESS_EXACT
400,800,0.11,794.5482665537055,800,800,0.0005685605769957243,0.023397489964690887,0.9760339494583246,1.1102230246251565e-14,SUCCESS_EXACT
400,800,0.12,770.4836366547084,800,800,4.2336374538246245e-05,0.1306276895301024,0.869329974095361,1.5543122344752192e-15,SUCCESS_EXACT
400,800,0.13,704.0436359454801,800,800,3.115604411625028e-06,0.38666554019505667,0.6133313442005324,6.661338147750939e-16,SUCCESS_EXACT
400,800,0.15,479.8022364976965,456,797,2.1331858335185962e-08,0.9028328408325809,0.09716713783554709,1.3766765505351941e-14,SUCCESS_EXACT
400,800,0.2,201.3068523305284,191,293,2.307697799070388e-13,0.9999994326000198,5.673997606608359e-07,1.1324274851176597e-14,SUCCESS_EXACT
400,800,0.3,90.35617656292143,88,123,0.0,0.9999999999999949,0.0,5.10702591327572e-15,SUCCESS_EXACT
400,1600,0.01,164.76560943952896,157,193,0.9999999999999983,0.0,0.0,1.6653345369377348e-15,SUCCESS_EXACT
400,1600,0.03,225.7022229079935,217,288,0.9999999999999931,0.0,0.0,6.8833827526759706e-15,SUCCESS_EXACT
400,1600,0.05,354.44801310893894,335,510,0.9999999254093112,8.549747935045227e-13,7.458981785223207e-08,1.5987211554602254e-14,SUCCESS_EXACT
400,1600,0.07,753.929920780028,682,1280,0.9627290219165388,2.0679336709706285e-08,0.03727095740408319,4.141131881851834e-14,SUCCESS_EXACT
400,1600,0.08,1188.442817334054,1303,1600,0.6218882386464551,1.6677580862505324e-06,0.37811009359550773,4.929390229335695e-14,SUCCESS_EXACT
400,1600,0.09,1506.2348870051023,1600,1600,0.15488007543144183,0.0001097920043552539,0.8450101325642442,4.1300296516055823e-14,SUCCESS_EXACT
400,1600,0.1,1586.4179021120108,1600,1600,0.01452818222269934,0.004932758747043446,0.9805390590303003,4.3076653355456074e-14,SUCCESS_EXACT
400,1600,0.11,1552.5470563071317,1600,1600,0.0008143142812271218,0.08268215075250453,0.9165035349662904,2.220446049250313e-14,SUCCESS_EXACT
400,1600,0.12,1349.3053141082232,1600,1600,4.6387113230983104e-05,0.4224372369259301,0.5775163759608409,1.9984014443252818e-15,SUCCESS_EXACT
400,1600,0.13,988.8872206652198,949,1600,3.160648097538579e-06,0.8329933703721171,0.16700346897978624,8.881784197001252e-16,SUCCESS_EXACT
400,1600,0.15,496.83415543216205,456,797,2.1333973475646424e-08,0.9992655141099704,0.0007344645560413888,1.4654943925052066e-14,SUCCESS_EXACT
400,1600,0.2,201.3068750853008,191,293,2.307697799070388e-13,0.9999999999997788,1.1883831247199912e-16,9.769962616701378e-15,SUCCESS_EXACT
400,1600,0.3,90.35617656292143,88,123,0.0,0.9999999999999949,0.0,5.10702591327572e-15,SUCCESS_EXACT
400,3200,0.01,164.76560943952896,157,193,0.9999999999999983,0.0,0.0,1.6653345369377348e-15,SUCCESS_EXACT
400,3200,0.03,225.7022229079935,217,288,0.9999999999999931,0.0,0.0,6.8833827526759706e-15,SUCCESS_EXACT
400,3200,0.05,354.44801813632904,335,510,0.9999999999991279,8.549747935045227e-13,0.0,1.709743457922741e-14,SUCCESS_EXACT
400,3200,0.07,765.0676791096995,682,1280,0.9998594089055293,2.0679340974072936e-08,0.0001405704150869201,4.2743586448068527e-14,SUCCESS_EXACT
400,3200,0.08,1481.5423677289882,1303,2839,0.9341439000122275,1.6684903766398402e-06,0.06585443149745715,6.128431095930864e-14,SUCCESS_EXACT
400,3200,0.09,2700.3337826475176,3200,3200,0.34648781198184103,0.00011560918065764151,0.6533965788375755,7.416289804496046e-14,SUCCESS_EXACT
400,3200,0.1,3144.531862652242,3200,3200,0.022949432756852028,0.008448627753136382,0.9686019394900974,8.593126210598712e-14,SUCCESS_EXACT
400,3200,0.11,2911.3102852717866,3200,3200,0.0008660613294484168,0.2186330858122026,0.7805008528583904,4.1522341120980855e-14,SUCCESS_EXACT
400,3200,0.12,1916.1654908730434,1832,3200,4.6486177337899155e-05,0.814639701031499,0.18531381279116724,4.218847493575595e-15,SUCCESS_EXACT
400,3200,0.13,1069.330474000141,949,1868,3.1607275300542607e-06,0.994360019968695,0.005636819303774122,7.771561172376096e-16,SUCCESS_EXACT
400,3200,0.15,496.94297422368385,456,797,2.1333973475646424e-08,0.9999999710492148,7.616796940450098e-09,1.4765966227514582e-14,SUCCESS_EXACT
400,3200,0.2,201.3068750853008,191,293,2.307697799070388e-13,0.9999999999997788,0.0,9.547918011776346e-15,SUCCESS_EXACT
400,3200,0.3,90.35617656292143,88,123,0.0,0.9999999999999949,0.0,5.10702591327572e-15,SUCCESS_EXACT
800,800,0.01,223.41576932182366,221,244,0.9999999999999982,0.0,0.0,1.7763568394002505e-15,SUCCESS_EXACT
800,800,0.03,300.6118897084029,289,369,0.9999999708344698,0.0,2.91655217937004e-08,8.43769498715119e-15,SUCCESS_EXACT
800,800,0.05,455.78896384174215,436,616,0.9880271395073434,1.7458956053525154e-16,0.01197286049263558,2.0761170560490427e-14,SUCCESS_EXACT
800,800,0.07,715.4028429723488,800,800,0.4448473855688454,1.9518559779982077e-10,0.5551526142359297,3.930189507173054e-14,SUCCESS_EXACT
800,800,0.08,780.4240009257337,800,800,0.12120777301853845,6.35992741221119e-08,0.8787921633822203,3.2862601528904634e-14,SUCCESS_EXACT
800,800,0.09,797.3468777831396,800,800,0.017166939083574195,8.49133718907921e-06,0.9828245695792591,2.2426505097428162e-14,SUCCESS_EXACT
800,800,0.1,799.7007243800028,800,800,0.0013876135894901214,0.0004150261416122846,0.99819736026892,2.2426505097428162e-14,SUCCESS_EXACT
800,800,0.11,798.7107814331831,800,800,7.206343500883885e-05,0.00776554555161425,0.9921623910133873,1.0436096431476471e-14,SUCCESS_EXACT
800,800,0.12,789.473417718326,800,800,2.7486864286240684e-06,0.06241324592833025,0.9375840053852431,1.9984014443252818e-15,SUCCESS_EXACT
800,800,0.13,753.7402114426416,800,800,8.916054362618667e-08,0.24644057561109314,0.7535593352283635,2.220446049250313e-16,SUCCESS_EXACT
800,800,0.15,573.486714269961,570,800,9.449866069993171e-11,0.8206605797662,0.17933942013928542,1.5987211554602254e-14,SUCCESS_EXACT
800,800,0.2,259.9662428454306,251,358,7.899223226494051e-18,0.9999967585753564,3.2414246579890685e-06,1.4432899320127035e-14,SUCCESS_EXACT
800,800,0.3,120.42529961562478,118,156,0.0,0.9999999999999946,0.0,5.440092820663267e-15,SUCCESS_EXACT
800,1600,0.01,223.41576932182366,221,244,0.9999999999999982,0.0,0.0,1.7763568394002505e-15,SUCCESS_EXACT
800,1600,0.03,300.611890474269,289,369,0.9999999999999915,0.0,0.0,8.548717289613705e-15,SUCCESS_EXACT
800,1600,0.05,456.73764782174584,436,616,0.9999998112706798,1.7458956053525154e-16,1.8872929884420808e-07,2.1094237467877974e-14,SUCCESS_EXACT
800,1600,0.07,902.4710452702733,851,1424,0.9442741710050132,1.9891277293723943e-10,0.055725828796024085,4.9960036108132044e-14,SUCCESS_EXACT
800,1600,0.08,1313.9480731407393,1512,1600,0.5404675949986227,7.923925201564557e-08,0.45953232576218006,5.484501741648273e-14,SUCCESS_EXACT
800,1600,0.09,1551.6182719216813,1600,1600,0.1046614692561325,2.0022082740382653e-05,0.8953185086611705,4.3298697960381105e-14,SUCCESS_EXACT
800,1600,0.1,1595.635428940666,1600,1600,0.006518102922470403,0.0020361880653798565,0.9914457090121935,4.374278717023117e-14,SUCCESS_EXACT
800,1600,0.11,1576.7334905649184,1600,1600,0.00018477325343497619,0.0520801460975045,0.9477350806490819,2.1316282072803006e-14,SUCCESS_EXACT
800,1600,0.12,1434.281438396967,1600,1600,4.0589880838739e-06,0.34172244099409527,0.6582735000178239,3.1086244689504383e-15,SUCCESS_EXACT
800,1600,0.13,1119.7304616880717,1118,1600,9.959586393681354e-08,0.7788613431357903,0.22113855726834616,2.220446049250313e-16,SUCCESS_EXACT
800,1600,0.15,605.3653982589293,570,911,9.478030580004036e-11,0.9986456174674656,0.0013543824377375017,1.6542323066914832e-14,SUCCESS_EXACT
800,1600,0.2,259.96636422464354,251,358,7.899223226494051e-18,1.0000000000000115,5.273295961164105e-16,1.199040866595169e-14,SUCCESS_EXACT
800,1600,0.3,120.42529961562478,118,156,0.0,0.9999999999999946,0.0,5.440092820663267e-15,SUCCESS_EXACT
800,3200,0.01,223.41576932182366,221,244,0.9999999999999982,0.0,0.0,1.7763568394002505e-15,SUCCESS_EXACT
800,3200,0.03,300.611890474269,289,369,0.9999999999999915,0.0,0.0,8.548717289613705e-15,SUCCESS_EXACT
800,3200,0.05,456.73766161431956,436,616,0.9999999999999774,1.7458956053525154e-16,0.0,2.2426505097428162e-14,SUCCESS_EXACT
800,3200,0.07,918.9761919123506,851,1424,0.9998243216325147,1.9891425366695938e-10,0.0001756781685193931,5.1736392947532295e-14,SUCCESS_EXACT
800,3200,0.08,1665.624092139767,1512,2965,0.9248780095822103,7.959723110563775e-08,0.07512191082062848,6.994405055138486e-14,SUCCESS_EXACT
800,3200,0.09,2817.7468634859624,3200,3200,0.31104629005478346,2.3950381550609327e-05,0.6889297595637441,7.815970093361102e-14,SUCCESS_EXACT
800,3200,0.1,3172.484038743255,3200,3200,0.014460075520625459,0.005090393292715638,0.9804495311867457,8.681944052568724e-14,SUCCESS_EXACT
800,3200,0.11,2986.7329686756466,3200,3200,0.00022506448092894288,0.19019657848993268,0.8095783570291798,4.1300296516055823e-14,SUCCESS_EXACT
800,3200,0.12,2078.1444954587814,2036,3200,4.1202711441669744e-06,0.7938669789204738,0.20612890080838547,3.3306690738754696e-15,SUCCESS_EXACT
800,3200,0.13,1224.254291461007,1118,2003,9.963553653082416e-08,0.9932324052016351,0.0067674951628298435,1.5543122344752192e-15,SUCCESS_EXACT
800,3200,0.15,605.5605188381531,570,911,9.478030580004036e-11,0.9999999893886291,1.0516573711886665e-08,1.687538997430238e-14,SUCCESS_EXACT
800,3200,0.2,259.96636422464354,251,358,7.899223226494051e-18,1.0000000000000115,0.0,1.1546319456101628e-14,SUCCESS_EXACT
800,3200,0.3,120.42529961562478,118,156,0.0,0.9999999999999946,0.0,5.440092820663267e-15,SUCCESS_EXACT
1600,1600,0.01,306.74157303325234,306,339,0.9999999999999973,0.0,0.0,2.6645352591003757e-15,SUCCESS_EXACT
1600,1600,0.03,407.43203304538144,405,482,0.9999999999999881,0.0,0.0,1.1879386363489175e-14,SUCCESS_EXACT
1600,1600,0.05,604.3901523206183,591,777,0.999998377044126,0.0,1.6229558469648289e-06,2.708944180085382e-14,SUCCESS_EXACT
1600,1600,0.07,1115.7269931764413,1092,1600,0.8788622562820307,2.977125404481977e-13,0.12113774371760974,6.17284001691587e-14,SUCCESS_EXACT
1600,1600,0.08,1459.0311949893014,1600,1600,0.3716455722252343,1.1039753446858713e-09,0.6283544266708507,6.039613253960852e-14,SUCCESS_EXACT
1600,1600,0.09,1585.672267980127,1600,1600,0.04441503744985356,1.489229262667788e-06,0.9555834733209282,4.440892098500626e-14,SUCCESS_EXACT
1600,1600,0.1,1599.3467507375276,1600,1600,0.0015071616781478468,0.0004102844821830421,0.9980825538397126,4.3520742565306136e-14,SUCCESS_EXACT
1600,1600,0.11,1593.5839306327675,1600,1600,1.889470855019547e-05,0.019933484728508942,0.980047620562963,2.220446049250313e-14,SUCCESS_EXACT
1600,1600,0.12,1525.163861803108,1600,1600,1.318410836811447e-07,0.20775260216900593,0.7922472659899131,2.6645352591003757e-15,SUCCESS_EXACT
1600,1600,0.13,1298.1524900315083,1381,1600,8.144747267992976e-10,0.6469392001398981,0.3530607990456269,2.220446049250313e-16,SUCCESS_EXACT
1600,1600,0.15,767.281222579651,736,1088,4.830975636444497e-14,0.9956943790357097,0.004305620964220447,2.1538326677728037e-14,SUCCESS_EXACT
1600,1600,0.2,344.4800531190284,336,454,0.0,1.00000000000001,8.746163134234279e-15,1.865174681370263e-14,SUCCESS_EXACT
1600,1600,0.3,163.2871718059996,161,203,0.0,0.9999999999999917,0.0,8.326672684688674e-15,SUCCESS_EXACT
